customer_id,total_purchases,avg_order_value,days_since_last_purchase,total_spend,rfm_combined,cluster,segment
998,39,424.06,23,9081.52,0.7347151922876242,1,Champions
1338,18,184.54,87,1588.97,0.3907197322892438,2,Loyal Customers
542,35,365.48,10,11327.12,0.7739959031118101,1,Champions
1100,30,121.25,26,2613.57,0.5371791609320852,2,Loyal Customers
1133,25,137.9,44,2405.27,0.48781143397418686,2,Loyal Customers
4065,6,40.47,225,552.32,0.17347931579805465,3,Lost Customers
2716,10,57.12,197,1555.38,0.2440418610867725,0,At Risk
2259,15,266.15,57,4464.23,0.46523072656777176,2,Loyal Customers
4751,4,36.66,344,599.7,0.05425994240600961,3,Lost Customers
60,38,500.27,4,9942.12,0.7656170084760617,1,Champions
2884,19,70.85,122,1440.4,0.3610118091596152,2,Loyal Customers
1939,25,102.27,30,3863.16,0.5330766336653827,2,Loyal Customers
2577,14,103.85,103,1214.72,0.3451400819939228,2,Loyal Customers
4937,7,50.5,296,590.72,0.11496529303944436,3,Lost Customers
1079,22,162.24,64,2440.1,0.4533223891164979,2,Loyal Customers
3250,15,96.96,102,1315.17,0.35394102003821354,0,At Risk
3128,13,136.07,96,943.65,0.3398680798409799,0,At Risk
2489,16,229.61,68,2461.27,0.416232209206351,2,Loyal Customers
941,45,528.69,10,11322.82,0.8303973836851886,1,Champions
1081,29,269.7,60,4414.13,0.5404645660298848,2,Loyal Customers
188,55,472.34,8,12435.94,0.9134980460954455,1,Champions
2635,8,75.11,154,809.34,0.2555169304568338,0,At Risk
2086,16,130.83,27,3831.95,0.4842818642592261,2,Loyal Customers
2250,20,154.45,64,3749.63,0.47116595582210136,2,Loyal Customers
4891,2,39.63,235,106.53,0.13180208044258238,0,At Risk
2024,17,233.99,83,3879.92,0.43971708128675463,2,Loyal Customers
3540,16,138.38,163,1606.73,0.31021846848375656,0,At Risk
4049,5,52.63,298,514.43,0.10013655650937285,3,Lost Customers
3607,13,102.04,179,1472.41,0.27562807004389084,0,At Risk
227,40,523.18,3,6314.89,0.6971098206072579,1,Champions
4848,4,36.85,229,422.29,0.15562311788368208,0,At Risk
1930,25,288.71,23,2440.73,0.5078313495715779,2,Loyal Customers
3056,10,119.89,95,834.21,0.32139914018945376,0,At Risk
4490,2,56.68,304,565.18,0.07882231691880191,3,Lost Customers
1405,21,205.91,35,3905.8,0.5068479430705359,2,Loyal Customers
2180,23,299.26,32,3222.29,0.5056834229202125,2,Loyal Customers
698,58,495.5,14,14606.27,0.9732524120905927,1,Champions
1125,18,232.07,34,3056.82,0.47192087301936025,2,Loyal Customers
3362,7,106.62,168,1560.74,0.2537687694927468,0,At Risk
4136,6,36.71,256,125.18,0.13558522863823413,3,Lost Customers
1779,18,180.8,75,4697.84,0.4708952482077491,2,Loyal Customers
2859,16,94.11,148,1261.78,0.31627802496772955,2,Loyal Customers
1038,30,162.91,37,3952.86,0.556911198020502,2,Loyal Customers
4457,5,74.77,210,566.14,0.1818734199104004,0,At Risk
2257,20,139.15,43,2711.39,0.4672911603692402,2,Loyal Customers
314,56,320.12,6,9096.29,0.8466568553088418,1,Champions
2282,19,226.17,47,3600.64,0.477768298371992,2,Loyal Customers
1417,24,171.77,87,1739.76,0.42797380106893934,2,Loyal Customers
1037,33,212.39,79,2066.89,0.4934273971814851,2,Loyal Customers
2160,17,282.36,27,3427.6,0.48093295421148996,2,Loyal Customers
4164,5,65.88,203,473.0,0.18621088747161096,3,Lost Customers
1755,19,272.69,55,3729.3,0.47330556153469233,2,Loyal Customers
3113,19,102.18,190,1059.4,0.2902617630847472,2,Loyal Customers
2814,16,57.69,128,1907.61,0.3489656997394717,0,At Risk
2699,11,103.81,171,1631.54,0.27519600898915514,0,At Risk
3208,10,140.04,152,1058.41,0.27419080825100384,0,At Risk
4351,4,41.99,252,371.39,0.13342809019250365,3,Lost Customers
3432,7,50.65,179,1452.37,0.24128378376379533,0,At Risk
1507,24,288.24,37,1992.72,0.47939085799299613,2,Loyal Customers
1924,27,283.02,54,3203.82,0.5077247312793857,2,Loyal Customers
449,41,448.65,28,6428.5,0.6823941047287915,1,Champions
4129,6,33.33,291,83.99,0.10261728164501309,3,Lost Customers
2529,13,88.11,113,1411.88,0.3347205625316288,0,At Risk
4970,6,43.07,224,489.03,0.17298657620214453,3,Lost Customers
2790,9,118.62,155,1838.65,0.2831577286013888,0,At Risk
362,56,303.9,7,7702.48,0.8147224891290952,1,Champions
2184,27,280.29,63,4178.04,0.5211638013876104,2,Loyal Customers
1135,20,162.2,75,1724.3,0.41601988664815437,2,Loyal Customers
3881,1,25.88,364,333.79,0.013078063980980706,0,At Risk
2156,16,204.09,36,4908.57,0.4999998003556654,2,Loyal Customers
1831,16,142.41,33,3904.28,0.4803970304144037,2,Loyal Customers
1054,32,184.3,87,2519.85,0.49053209361109573,2,Loyal Customers
23,31,486.09,15,7020.16,0.6509688189394486,1,Champions
2067,19,223.91,66,1793.46,0.4201510520998597,2,Loyal Customers
1654,27,110.69,28,3163.96,0.5306471886993565,2,Loyal Customers
2588,9,68.56,192,1408.08,0.23969280283827796,3,Lost Customers
3211,11,89.21,175,773.1,0.25242880885229596,3,Lost Customers
4303,5,59.31,212,156.72,0.17093045994516073,0,At Risk
4037,7,64.47,278,72.66,0.11991961700485176,3,Lost Customers
2326,25,269.53,38,2563.32,0.49682327120147846,2,Loyal Customers
461,58,341.05,23,5660.1,0.7659176603157842,1,Champions
1068,19,239.57,54,3688.01,0.47330242205343764,2,Loyal Customers
88,33,485.48,25,7792.76,0.6703046106548607,1,Champions
1431,33,199.64,83,4683.11,0.5479871940622937,2,Loyal Customers
2648,14,56.2,198,985.84,0.25305012344111594,0,At Risk
283,52,400.56,14,13456.04,0.9137562551931135,1,Champions
463,43,433.8,13,6109.98,0.7003412840151194,1,Champions
213,31,487.27,4,10720.49,0.7433912604792079,1,Champions
2500,22,286.53,72,2947.16,0.45728077425127195,2,Loyal Customers
1369,32,278.45,28,3608.84,0.5687963807703377,2,Loyal Customers
235,30,553.94,3,8093.73,0.680199930373001,1,Champions
2771,7,134.24,112,640.38,0.2845686225236942,2,Loyal Customers
598,37,504.98,21,6243.68,0.6620924050284315,1,Champions
4421,6,76.7,352,86.3,0.046807883796246064,3,Lost Customers
2251,34,176.83,74,3377.04,0.532812668829629,2,Loyal Customers
4032,3,74.13,267,288.92,0.11220677614867769,3,Lost Customers
2284,17,158.53,30,4581.92,0.503874574389195,2,Loyal Customers
663,57,339.03,14,11741.3,0.9038440745544497,1,Champions
4964,6,54.79,359,122.28,0.04119834611895796,3,Lost Customers
2286,34,168.4,31,2514.08,0.552985171164052,2,Loyal Customers
4717,4,76.65,321,105.25,0.06431845089139954,3,Lost Customers
3194,6,142.03,104,1223.14,0.2992139742817867,0,At Risk
2504,19,131.91,199,1995.22,0.3028462584473916,2,Loyal Customers
4044,5,30.8,362,201.37,0.034561488269767245,3,Lost Customers
780,33,457.92,18,7824.96,0.6774314635965673,1,Champions
4020,1,65.97,316,537.2,0.06156090608802756,3,Lost Customers
3427,8,58.65,94,506.96,0.30373265437145636,0,At Risk
4307,5,49.54,252,225.86,0.13583910294818216,3,Lost Customers
3197,15,124.21,94,1478.75,0.36490742676219073,2,Loyal Customers
4836,6,36.81,318,150.43,0.07937059926599782,3,Lost Customers
686,42,429.7,22,10465.77,0.7833859575053753,1,Champions
3170,17,130.02,179,752.84,0.2822132330775417,2,Loyal Customers
3927,7,57.39,297,584.72,0.1139160148196965,3,Lost Customers
3435,14,134.81,103,1820.57,0.35862300151501386,2,Loyal Customers
2172,27,191.73,48,4088.26,0.5329020515650668,2,Loyal Customers
3690,6,53.32,103,1106.9,0.29754285622810356,0,At Risk
1851,27,282.32,21,3614.38,0.5470813398206631,2,Loyal Customers
488,56,583.28,14,14789.81,0.9660375772916104,1,Champions
1689,28,182.87,59,2675.9,0.4970470718270779,2,Loyal Customers
2231,24,144.87,42,2503.79,0.48618573662319414,2,Loyal Customers
3265,17,141.82,174,785.53,0.28751948891757295,0,At Risk
2321,28,135.21,78,1994.08,0.4644742066926117,2,Loyal Customers
783,45,318.11,11,14464.57,0.8993998673248352,1,Champions
522,48,443.96,9,13393.38,0.8943416695706295,1,Champions
523,52,488.25,9,5038.2,0.7309997629922685,1,Champions
2838,13,143.58,138,1967.23,0.324185854350306,0,At Risk
4540,3,45.43,236,253.89,0.13981547762712057,3,Lost Customers
2399,32,153.38,66,2871.45,0.5175875628560856,2,Loyal Customers
2208,31,291.57,27,1685.59,0.5212613496032786,2,Loyal Customers
3478,8,101.5,166,633.28,0.24060978327753935,0,At Risk
3553,9,92.92,185,1413.33,0.2462198956395317,3,Lost Customers
4088,6,57.35,312,190.3,0.08575239369556299,3,Lost Customers
2823,9,104.39,156,1954.71,0.2848248408359521,0,At Risk
1512,17,124.99,67,4025.77,0.4576149221534282,2,Loyal Customers
1883,34,199.91,22,3948.41,0.5931472990627985,2,Loyal Customers
652,30,390.29,13,8656.81,0.6835735136045913,1,Champions
4931,3,37.55,266,335.78,0.11416537530864469,0,At Risk
3090,10,102.37,147,841.64,0.27394544388185565,2,Loyal Customers
370,32,545.23,28,9888.98,0.7085580745908944,1,Champions
4998,7,33.11,245,357.29,0.15647370998074012,3,Lost Customers
119,50,338.27,4,13583.42,0.9144491139862292,1,Champions
3321,15,81.0,174,1696.96,0.29650351900297944,3,Lost Customers
3035,16,110.95,115,558.0,0.33083549751968205,2,Loyal Customers
2217,21,200.72,25,4388.25,0.5267421601969323,2,Loyal Customers
3543,14,96.47,142,1369.84,0.3128779221789714,0,At Risk
1614,25,251.18,60,3010.78,0.48663477229603663,2,Loyal Customers
3152,11,149.4,93,1165.68,0.3362570754443908,2,Loyal Customers
963,30,559.0,26,9830.4,0.6977864698161241,1,Champions
2511,9,149.09,196,1586.58,0.24000223646918326,0,At Risk
3832,1,69.17,353,596.9,0.029006718880013233,0,At Risk
2824,16,123.96,171,1012.0,0.28965701224006596,0,At Risk
4344,4,63.16,246,288.27,0.1370727974356382,0,At Risk
3033,19,53.57,185,1446.91,0.30346437859214415,0,At Risk
2416,16,192.39,53,3170.06,0.4457422759092799,2,Loyal Customers
4655,4,24.47,313,438.29,0.07905611377126363,3,Lost Customers
4237,7,42.34,339,484.3,0.07321967438026258,3,Lost Customers
2186,29,273.7,25,2610.74,0.5323822139553266,2,Loyal Customers
3670,10,61.7,97,1263.66,0.3291248551415329,0,At Risk
2038,27,123.98,71,3755.97,0.5044448158619385,2,Loyal Customers
4363,2,63.16,305,328.08,0.07263001204010526,3,Lost Customers
773,34,544.45,26,7824.79,0.675751390511071,1,Champions
1285,20,137.99,82,2742.48,0.4322687686351652,2,Loyal Customers
4604,4,20.34,296,63.28,0.08627820029371384,3,Lost Customers
4795,2,76.46,216,72.65,0.1484473636652804,3,Lost Customers
1415,32,196.46,78,2036.96,0.4880273518816736,2,Loyal Customers
1235,18,270.94,36,2592.45,0.45975502549501535,2,Loyal Customers
2700,18,58.73,115,984.71,0.3516311718626864,2,Loyal Customers
436,30,519.77,9,13044.37,0.784879693588397,1,Champions
1675,29,277.51,87,3882.11,0.5038994252592014,2,Loyal Customers
366,32,354.43,29,10804.68,0.728020815720143,1,Champions
2650,7,136.89,114,1183.04,0.2948137751566889,0,At Risk
232,36,402.62,18,14076.11,0.8334971505356848,1,Champions
4268,5,46.44,223,80.07,0.15915138856333974,3,Lost Customers
4042,1,41.06,349,208.94,0.024035847066574776,3,Lost Customers
4400,7,56.53,351,223.39,0.05642422857694468,3,Lost Customers
408,45,361.93,11,10772.79,0.8172409622665316,1,Champions
2091,28,203.83,24,2448.72,0.5240425650580226,2,Loyal Customers
87,37,445.36,29,13370.41,0.8133685715714424,1,Champions
845,55,417.32,16,10444.97,0.8618638960296404,1,Champions
1032,18,196.77,49,4568.95,0.49183638298191196,2,Loyal Customers
2856,7,63.76,97,1834.39,0.32487704230085557,0,At Risk
4110,4,59.68,320,284.74,0.0692286711062189,3,Lost Customers
4397,1,56.61,220,82.95,0.13936386436001388,0,At Risk
3894,1,53.73,288,68.81,0.07677812274253214,0,At Risk
2659,10,105.09,93,774.94,0.32191161480297253,0,At Risk
856,49,350.93,11,12590.05,0.8802821370666085,1,Champions
79,58,576.26,3,6262.65,0.7976421581346953,1,Champions
2248,31,269.19,41,2839.77,0.5341265940706303,2,Loyal Customers
4571,4,47.12,256,540.99,0.13353945832248013,0,At Risk
3657,13,127.92,128,1153.74,0.3152395090864034,0,At Risk
4152,2,74.25,333,69.38,0.04123173414174493,3,Lost Customers
3379,11,112.99,118,977.98,0.3091861233905803,2,Loyal Customers
2280,28,264.31,26,1668.95,0.5048576322535718,2,Loyal Customers
2599,13,126.13,119,1284.06,0.3263814803709752,0,At Risk
4160,4,61.92,257,160.01,0.12414516869393687,3,Lost Customers
3871,4,78.94,302,262.41,0.08521524347336008,3,Lost Customers
3429,11,87.43,102,1070.43,0.32589557125168117,2,Loyal Customers
2177,30,296.75,78,4557.16,0.5328138354422728,2,Loyal Customers
425,35,480.95,29,10104.32,0.7293837711579664,1,Champions
393,47,377.37,13,13770.91,0.8934307089064957,1,Champions
4727,5,78.18,323,282.01,0.07207038094977185,3,Lost Customers
3694,11,75.28,190,1645.01,0.25809651038736087,0,At Risk
105,45,396.62,28,10604.41,0.7979259754575985,1,Champions
3995,1,65.68,317,241.2,0.054057808175094306,0,At Risk
4413,3,21.44,267,292.1,0.11227754561979607,3,Lost Customers
1949,32,168.63,85,4705.75,0.5410098177437492,2,Loyal Customers
1460,23,128.57,26,4980.84,0.5503136684886877,2,Loyal Customers
3258,12,89.5,177,1655.62,0.27588711058881493,0,At Risk
2804,12,59.29,90,605.24,0.33218170533042707,2,Loyal Customers
2707,7,133.69,178,637.02,0.22405428679389547,0,At Risk
4790,7,30.03,267,308.41,0.13523938739765826,3,Lost Customers
1588,30,161.28,59,1778.8,0.4883819494527175,2,Loyal Customers
3660,18,59.57,189,1271.35,0.2902446485000657,0,At Risk
1732,25,133.35,72,2950.08,0.47429491008159,2,Loyal Customers
4765,5,48.98,327,128.65,0.06499441939660638,3,Lost Customers
4225,4,40.06,338,232.69,0.051586805260528945,3,Lost Customers
3682,5,87.11,149,1586.31,0.2604376507242992,0,At Risk
1792,33,103.89,25,4253.33,0.5915361863905461,2,Loyal Customers
2356,31,284.41,63,4393.25,0.5485520732929713,2,Loyal Customers
1941,24,294.68,77,3118.72,0.46781944541305176,2,Loyal Customers
703,31,355.66,20,14811.44,0.8197814998749067,1,Champions
2443,21,121.93,66,2397.42,0.4448913455484402,2,Loyal Customers
4376,7,69.16,245,101.81,0.15078811737655043,3,Lost Customers
497,51,336.17,19,11247.84,0.8543852843192278,1,Champions
465,32,462.57,5,14476.88,0.8317219986544252,1,Champions
4072,2,33.71,305,80.64,0.06712334602327148,3,Lost Customers
4334,7,66.27,281,549.87,0.1277924583809956,3,Lost Customers
173,32,504.45,25,11019.23,0.7364585332285706,1,Champions
4944,6,33.86,364,81.75,0.03571761460170406,3,Lost Customers
4797,4,79.62,281,518.06,0.11013538858193224,3,Lost Customers
2541,18,61.98,137,816.88,0.3277496704778652,0,At Risk
3263,9,98.86,133,1028.42,0.285272944161669,0,At Risk
4681,5,32.52,208,202.6,0.17561450239272766,3,Lost Customers
2261,19,274.98,87,2538.17,0.4174934692956839,2,Loyal Customers
2113,19,217.86,52,3095.53,0.46194854770625504,2,Loyal Customers
901,50,511.4,25,13626.4,0.8961748453430913,1,Champions
1447,31,103.46,51,3972.29,0.5501728086335569,2,Loyal Customers
3574,10,98.99,190,807.62,0.23381105469090366,3,Lost Customers
742,54,342.75,17,9808.9,0.8411429755575431,1,Champions
2294,21,159.61,70,1558.83,0.4225658982423042,2,Loyal Customers
2453,30,177.03,74,1884.24,0.47699220553869326,2,Loyal Customers
2623,19,55.26,173,1054.04,0.3057102442609422,0,At Risk
4079,3,68.42,228,92.53,0.1435504906576369,3,Lost Customers
1207,32,198.48,73,3474.44,0.5245965779520151,2,Loyal Customers
510,55,369.89,8,7842.74,0.8112784439756551,1,Champions
2621,7,55.6,139,1758.52,0.2847270510802758,0,At Risk
2803,18,96.79,135,1335.97,0.3411332870146622,2,Loyal Customers
3314,17,134.48,153,710.51,0.3050807217573671,0,At Risk
1550,31,157.98,55,3701.9,0.5404923970159312,2,Loyal Customers
4564,6,67.51,222,153.17,0.16734366464691097,3,Lost Customers
2203,29,116.21,23,3442.26,0.552718819756751,2,Loyal Customers
2567,13,133.61,194,532.96,0.2409847686843063,0,At Risk
3893,3,43.12,320,471.74,0.06774055456666589,3,Lost Customers
2045,24,262.68,63,4617.89,0.5140033129557465,2,Loyal Customers
768,48,512.72,14,7208.53,0.7521218573042964,1,Champions
4873,6,46.43,212,595.48,0.1863445841095679,3,Lost Customers
3739,11,106.07,187,1482.77,0.25723318483453633,0,At Risk
422,51,349.89,9,5624.58,0.7383996688977651,1,Champions
124,57,406.83,27,5180.07,0.7459220871823811,1,Champions
4163,1,40.48,342,298.34,0.032435660306385596,0,At Risk
2629,7,139.45,95,793.23,0.3035379961607818,0,At Risk
820,58,570.21,9,8041.99,0.8317460648225089,1,Champions
1404,15,203.4,62,2222.56,0.410764613397214,2,Loyal Customers
1383,23,177.61,70,2682.81,0.4588790031282996,2,Loyal Customers
2149,33,277.57,51,1781.18,0.5127100751516831,2,Loyal Customers
1576,19,201.63,86,3807.83,0.4466649330102272,2,Loyal Customers
1639,19,119.77,58,3578.13,0.46719408836323667,2,Loyal Customers
1796,19,111.66,40,2768.51,0.46565987553641947,2,Loyal Customers
4816,4,31.43,243,72.46,0.1350172956036277,3,Lost Customers
400,58,305.52,18,10887.32,0.8868258472276859,1,Champions
2311,32,288.8,39,4071.48,0.5690189660172683,2,Loyal Customers
883,45,580.16,14,6630.35,0.7223055686577652,1,Champions
4974,5,40.73,232,540.92,0.16116563999607977,3,Lost Customers
2898,5,129.33,112,835.14,0.2776034837831863,0,At Risk
1353,15,285.96,58,4881.35,0.4735977938258881,2,Loyal Customers
2743,9,101.91,127,1327.72,0.2974282366705551,0,At Risk
4551,1,78.93,231,176.97,0.13138297714038585,3,Lost Customers
2131,21,186.76,75,4084.69,0.474199023009168,2,Loyal Customers
983,50,578.11,26,11100.07,0.8390367554429089,1,Champions
457,57,477.07,17,9876.28,0.8595916397238015,1,Champions
4120,4,72.56,240,138.3,0.13922978796674018,3,Lost Customers
1080,17,141.81,55,3370.35,0.4540178555448268,2,Loyal Customers
1951,22,114.63,25,1536.84,0.468935029396071,2,Loyal Customers
4315,1,36.75,312,340.34,0.06084287890689166,3,Lost Customers
690,58,419.28,6,9455.42,0.8659485671178273,1,Champions
2430,20,118.4,69,1698.47,0.420939557098953,2,Loyal Customers
642,39,528.31,25,12474.44,0.8083916005023384,1,Champions
2393,16,294.86,67,2166.34,0.4105844254941324,2,Loyal Customers
1954,26,277.52,72,3752.33,0.49779834086763836,2,Loyal Customers
2749,12,126.02,138,1471.33,0.30750010516083465,3,Lost Customers
4314,5,45.07,332,262.65,0.0633977746071168,3,Lost Customers
3436,9,103.5,158,1774.61,0.27898529442947545,0,At Risk
3337,15,106.52,132,1530.76,0.3312663511438027,2,Loyal Customers
4767,6,68.73,301,406.38,0.1006344170767662,3,Lost Customers
3371,11,104.8,134,1625.25,0.30893881174824883,0,At Risk
1885,20,222.2,72,3292.11,0.4536580464753141,2,Loyal Customers
390,32,380.6,7,6248.21,0.6467651433928406,1,Champions
2495,19,145.96,59,3992.41,0.47549795269746115,2,Loyal Customers
3879,7,68.92,354,171.8,0.05252886356082492,3,Lost Customers
3857,2,57.45,269,298.83,0.10494609940015315,3,Lost Customers
846,48,590.82,22,12093.21,0.8535022085262508,1,Champions
543,44,584.99,15,12038.57,0.8360976062316112,1,Champions
92,51,311.0,7,8053.11,0.7942770146585483,1,Champions
3890,5,62.2,255,258.16,0.13381067218744627,3,Lost Customers
1980,15,257.13,62,4457.79,0.4605086526827271,2,Loyal Customers
2813,16,66.05,191,1502.73,0.28226296957345065,3,Lost Customers
4083,3,48.2,308,370.16,0.07646894829900869,3,Lost Customers
2903,5,108.0,108,1384.61,0.293494695400723,0,At Risk
2530,8,127.76,166,1073.67,0.250410464845408,0,At Risk
1677,30,182.73,66,4353.22,0.5392642533684279,2,Loyal Customers
1049,22,274.3,73,2364.37,0.44339529375279163,2,Loyal Customers
1961,33,255.91,42,3021.81,0.5485614965863951,2,Loyal Customers
2531,13,99.27,133,1981.18,0.32907505991085345,2,Loyal Customers
3993,5,23.05,253,539.58,0.1419050496674179,3,Lost Customers
238,59,539.19,15,13211.98,0.9469570812406506,1,Champions
3098,6,92.37,197,1440.94,0.2188961802520404,0,At Risk
3489,7,116.02,179,519.47,0.22052251344733784,0,At Risk
1134,29,125.12,66,2692.29,0.4966512850163642,2,Loyal Customers
1806,32,218.03,76,4450.33,0.5435673186543578,2,Loyal Customers
4318,1,33.37,314,247.34,0.05694170386343724,0,At Risk
164,53,459.78,4,11692.0,0.8893055643076201,1,Champions
3493,11,89.83,186,1311.49,0.25433717631218794,3,Lost Customers
4710,1,32.87,255,77.09,0.10718217064182815,0,At Risk
4631,1,37.0,249,530.56,0.12276844722691564,0,At Risk
3454,17,54.85,175,1090.03,0.2933802486796667,0,At Risk
3200,5,121.63,175,1457.21,0.23375506442377458,0,At Risk
3635,17,57.13,156,1273.39,0.31486011048908064,2,Loyal Customers
3940,2,48.57,201,254.23,0.16622460871150482,3,Lost Customers
1812,21,251.2,72,3528.23,0.46456250849273123,2,Loyal Customers
3650,18,83.97,173,942.44,0.2975769188924748,2,Loyal Customers
4050,6,73.98,246,90.05,0.1439609354308412,3,Lost Customers
1429,20,145.46,66,1692.63,0.4235568432703154,2,Loyal Customers
3614,8,90.91,109,1941.11,0.32191275447306106,0,At Risk
3132,19,136.58,136,539.08,0.32813282473268207,2,Loyal Customers
3397,16,131.51,138,708.96,0.313132773425974,2,Loyal Customers
4461,4,20.24,264,438.09,0.12392345773292529,0,At Risk
4650,3,47.69,282,327.22,0.09932286170292771,3,Lost Customers
2821,18,56.93,95,1481.52,0.38100247349415794,2,Loyal Customers
1453,21,183.33,56,3148.22,0.4707575713460998,2,Loyal Customers
594,59,517.03,13,5146.93,0.7693045192220662,1,Champions
42,57,447.63,8,6622.33,0.7954182028254196,1,Champions
561,44,355.93,12,9577.0,0.784063724695573,1,Champions
3274,12,63.64,125,1580.08,0.3218250494505411,0,At Risk
3245,13,119.92,95,1576.49,0.35486740060030136,2,Loyal Customers
244,36,508.18,12,11037.95,0.7713787703783002,1,Champions
1340,18,161.14,29,3556.29,0.4876151080193401,2,Loyal Customers
2781,11,91.99,144,711.97,0.2794566665583522,0,At Risk
3188,7,90.71,125,1260.32,0.2864603467589094,0,At Risk
3800,1,31.52,272,542.64,0.10197501113669176,0,At Risk
1443,33,249.15,69,2914.77,0.5214540947578151,2,Loyal Customers
262,46,509.0,15,11360.96,0.8323171351829656,1,Champions
2765,11,69.61,174,922.48,0.2566689445465573,0,At Risk
1690,15,122.48,70,2040.73,0.39939206112357944,2,Loyal Customers
1726,34,169.22,27,4279.21,0.5959303498444085,2,Loyal Customers
4793,7,64.53,217,272.58,0.18022955263483564,3,Lost Customers
835,33,354.29,22,6816.14,0.6513176241305315,1,Champions
1867,32,278.24,88,2228.38,0.48312980881268014,2,Loyal Customers
2497,29,226.11,79,3780.21,0.5089576938723273,2,Loyal Customers
2011,32,292.37,40,3062.0,0.5456376912950455,2,Loyal Customers
341,47,497.68,14,13884.04,0.8950326153076071,1,Champions
2989,12,84.25,146,1152.04,0.2930684423526302,0,At Risk
1602,20,115.02,52,4379.23,0.49616643191052456,2,Loyal Customers
3876,3,33.25,214,368.88,0.16252104855474206,0,At Risk
4695,7,33.43,248,81.31,0.14758464634064147,3,Lost Customers
481,43,470.38,24,14292.28,0.8723614338575526,1,Champions
2826,5,89.21,127,1777.3,0.2848345675025486,0,At Risk
4330,3,54.55,310,359.78,0.07440644423159216,0,At Risk
3541,10,60.85,179,1182.5,0.2522271007178925,3,Lost Customers
4639,5,70.44,332,172.78,0.061397758138749314,3,Lost Customers
3047,7,61.03,171,1041.0,0.2394549365822658,0,At Risk
3991,7,26.53,282,61.54,0.11600914273844043,3,Lost Customers
1767,21,257.0,70,4254.25,0.4825512591988761,2,Loyal Customers
4474,5,74.26,270,491.68,0.1252712911227434,3,Lost Customers
2454,27,168.31,39,3505.6,0.5281769733156821,2,Loyal Customers
2878,5,93.17,180,701.99,0.2123692280909252,0,At Risk
3816,1,32.48,222,84.75,0.13757242071971107,0,At Risk
4017,6,34.08,331,480.98,0.07482207908393398,3,Lost Customers
4678,3,64.48,302,335.77,0.08119811979610504,0,At Risk
3680,7,105.08,93,1918.48,0.3304114311293764,0,At Risk
1272,26,196.74,36,2850.34,0.5106919916793048,2,Loyal Customers
3078,7,54.73,110,1897.82,0.31438388654484795,0,At Risk
4502,6,39.36,357,137.26,0.04336322111943885,3,Lost Customers
3095,19,101.39,141,1140.43,0.3369368441970208,2,Loyal Customers
4654,3,62.81,212,182.82,0.1602118686892988,0,At Risk
348,45,539.97,4,8855.12,0.7809743345008195,1,Champions
3882,6,73.72,364,328.72,0.041213820979724765,3,Lost Customers
4624,4,36.18,337,321.92,0.05448832973222101,3,Lost Customers
2563,18,104.24,105,939.71,0.35978722624021847,2,Loyal Customers
4591,3,39.76,318,245.11,0.06452850758069666,3,Lost Customers
1424,33,181.28,25,4044.02,0.5868780863906128,2,Loyal Customers
657,45,486.27,10,12813.22,0.8635655659980284,1,Champions
2103,27,268.27,39,4226.83,0.5442276228926343,2,Loyal Customers
633,50,386.11,5,12831.98,0.8968104035179015,1,Champions
2893,19,84.41,91,618.84,0.37111663890260593,0,At Risk
2494,22,284.75,38,3293.66,0.4961275071926263,2,Loyal Customers
2666,6,93.98,154,1850.94,0.26739783540245393,0,At Risk
4016,5,67.17,227,353.8,0.16158012305418312,3,Lost Customers
3663,9,132.59,120,764.05,0.29129427050681905,0,At Risk
3308,14,86.51,147,1753.39,0.31683490050822116,0,At Risk
3097,9,117.35,159,1947.5,0.28191713277839636,0,At Risk
3920,2,55.45,311,375.92,0.06820016424946872,3,Lost Customers
2501,15,58.97,116,1879.9,0.3536883196153993,2,Loyal Customers
1466,17,276.44,67,2464.45,0.42286844710734456,2,Loyal Customers
2834,16,142.1,177,755.12,0.27844575777043806,2,Loyal Customers
116,42,476.05,8,12399.04,0.8392305254922485,1,Champions
1822,30,299.65,34,3542.02,0.5505153911720709,2,Loyal Customers
1495,17,261.36,81,3600.89,0.43533889584587876,2,Loyal Customers
2402,22,215.93,24,2701.97,0.495780224929481,2,Loyal Customers
1233,21,106.09,49,4445.31,0.5060339828799212,2,Loyal Customers
2662,17,74.41,156,1699.27,0.32433787852678336,2,Loyal Customers
4101,1,42.28,270,147.44,0.0950115145449285,3,Lost Customers
4574,6,54.06,247,576.06,0.15386111868434907,3,Lost Customers
1154,25,115.11,46,4962.15,0.5428821476499675,2,Loyal Customers
3849,7,33.21,237,356.76,0.1637879223948944,3,Lost Customers
58,36,569.04,18,9592.65,0.7337197628059985,1,Champions
4105,4,50.77,295,410.2,0.0949144999265678,0,At Risk
4289,3,47.27,346,562.03,0.045940394136789374,3,Lost Customers
4946,4,29.16,291,589.71,0.10257241797965322,3,Lost Customers
1736,15,107.29,74,2702.36,0.4104533358178249,2,Loyal Customers
2197,18,128.03,52,3068.26,0.4556919485954647,2,Loyal Customers
3554,5,139.73,164,1726.97,0.2498317120847371,0,At Risk
2476,23,233.94,22,2517.77,0.49916215604240105,2,Loyal Customers
2565,7,119.75,115,842.47,0.28631879192056503,0,At Risk
3159,15,76.08,94,1342.78,0.36188147550811345,2,Loyal Customers
4035,3,21.33,339,318.38,0.046928329277236704,3,Lost Customers
